timestamp,lap time,stroke count,stroke type,data source
2026-06-04T20:29:49Z,00:00:32.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T20:31:07Z,00:00:29.000,16,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T20:32:45Z,00:00:19.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T20:34:00Z,00:00:38.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T20:36:16Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T20:44:10Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T20:44:52Z,00:00:24.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T20:45:52Z,00:00:08.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T20:47:46Z,00:00:15.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T06:30:43Z,00:00:14.000,12,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T06:33:03Z,00:00:15.000,17,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T09:35:56Z,00:00:11.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T09:41:21Z,00:00:11.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T09:44:28Z,00:00:17.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T09:47:21Z,00:00:22.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T09:56:41Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T09:57:47Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T09:58:44Z,00:00:31.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T10:01:11Z,00:00:36.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T10:45:24Z,00:00:13.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T10:53:30Z,00:00:17.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T13:55:41Z,00:00:17.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T13:57:35Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T14:31:36Z,00:00:37.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T14:32:35Z,00:00:41.000,11,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T14:33:47Z,00:00:21.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T14:35:57Z,00:00:25.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T14:37:03Z,00:00:41.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T14:43:43Z,00:00:23.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T14:47:11Z,00:00:28.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T14:48:08Z,00:00:27.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T14:51:59Z,00:00:30.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T14:57:22Z,00:00:39.000,11,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T14:58:33Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T15:00:16Z,00:00:28.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T15:06:36Z,00:00:30.000,12,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T15:18:15Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
