timestamp,root mean square of successive differences milliseconds,standard deviation milliseconds,data source
2026-05-12T05:15:00Z,38.9,0.0,Fitbit App
2026-05-12T05:20:00Z,34.8,0.0,Fitbit App
2026-05-12T05:25:00Z,45.7,0.0,Fitbit App
2026-05-12T05:30:00Z,33.4,0.0,Fitbit App
2026-05-12T05:35:00Z,40.5,0.0,Fitbit App
2026-05-12T05:40:00Z,35.6,0.0,Fitbit App
2026-05-12T05:45:00Z,59.1,0.0,Fitbit App
2026-05-12T05:50:00Z,39.2,0.0,Fitbit App
2026-05-12T05:55:00Z,46.0,0.0,Fitbit App
2026-05-12T06:00:00Z,38.0,0.0,Fitbit App
2026-05-12T06:05:00Z,47.9,0.0,Fitbit App
2026-05-12T06:10:00Z,44.2,0.0,Fitbit App
2026-05-12T06:15:00Z,38.0,0.0,Fitbit App
2026-05-12T23:20:00Z,10.8,0.0,Fitbit App
2026-05-12T23:25:00Z,20.1,0.0,Fitbit App
2026-05-12T23:30:00Z,25.1,0.0,Fitbit App
2026-05-12T23:35:00Z,31.2,0.0,Fitbit App
2026-05-12T23:40:00Z,29.7,0.0,Fitbit App
2026-05-12T23:45:00Z,25.7,0.0,Fitbit App
2026-05-12T23:50:00Z,25.9,0.0,Fitbit App
2026-05-12T23:55:00Z,21.5,0.0,Fitbit App
2026-05-13T00:00:00Z,20.4,0.0,Fitbit App
2026-05-13T00:05:00Z,22.4,0.0,Fitbit App
2026-05-13T00:10:00Z,24.8,0.0,Fitbit App
2026-05-13T00:15:00Z,31.2,0.0,Fitbit App
2026-05-13T00:20:00Z,28.2,0.0,Fitbit App
2026-05-13T00:25:00Z,24.9,0.0,Fitbit App
2026-05-13T00:30:00Z,29.5,0.0,Fitbit App
2026-05-13T00:35:00Z,30.7,0.0,Fitbit App
2026-05-13T00:40:00Z,22.9,0.0,Fitbit App
2026-05-13T00:45:00Z,28.2,0.0,Fitbit App
2026-05-13T00:50:00Z,28.4,0.0,Fitbit App
2026-05-13T00:55:00Z,24.0,0.0,Fitbit App
2026-05-13T01:00:00Z,25.9,0.0,Fitbit App
2026-05-13T01:05:00Z,31.5,0.0,Fitbit App
2026-05-13T01:10:00Z,29.8,0.0,Fitbit App
2026-05-13T01:15:00Z,33.4,0.0,Fitbit App
2026-05-13T01:20:00Z,30.6,0.0,Fitbit App
2026-05-13T01:25:00Z,26.4,0.0,Fitbit App
2026-05-13T01:30:00Z,27.4,0.0,Fitbit App
2026-05-13T01:35:00Z,26.7,0.0,Fitbit App
2026-05-13T01:40:00Z,25.4,0.0,Fitbit App
2026-05-13T01:45:00Z,32.6,0.0,Fitbit App
2026-05-13T01:50:00Z,29.3,0.0,Fitbit App
2026-05-13T01:55:00Z,33.5,0.0,Fitbit App
2026-05-13T02:05:00Z,47.7,0.0,Fitbit App
2026-05-13T02:10:00Z,33.4,0.0,Fitbit App
2026-05-13T02:15:00Z,31.8,0.0,Fitbit App
2026-05-13T02:20:00Z,22.6,0.0,Fitbit App
2026-05-13T02:25:00Z,24.7,0.0,Fitbit App
2026-05-13T02:30:00Z,28.0,0.0,Fitbit App
2026-05-13T02:35:00Z,29.6,0.0,Fitbit App
2026-05-13T02:40:00Z,31.4,0.0,Fitbit App
2026-05-13T02:45:00Z,27.5,0.0,Fitbit App
2026-05-13T02:50:00Z,28.3,0.0,Fitbit App
2026-05-13T02:55:00Z,24.4,0.0,Fitbit App
2026-05-13T03:00:00Z,24.7,0.0,Fitbit App
2026-05-13T03:05:00Z,29.8,0.0,Fitbit App
2026-05-13T03:10:00Z,30.0,0.0,Fitbit App
2026-05-13T03:15:00Z,28.0,0.0,Fitbit App
2026-05-13T03:20:00Z,41.0,0.0,Fitbit App
2026-05-13T03:25:00Z,38.2,0.0,Fitbit App
2026-05-13T03:30:00Z,40.0,0.0,Fitbit App
